,FishnetID,ReportingMonth,PerformanceTarget,dl_avg_pred,df_error
2107,1507042,2017-07-01,0.6841,0.0,-0.6841
2110,1507042,2017-10-01,0.5563,0.9240392446517944,0.3677392446517944
2111,1507042,2017-11-01,0.4956,0.7373822331428528,0.2417822331428528
2129,1507043,2018-04-01,0.635,0.8343495726585388,0.1993495726585388
2130,1507043,2018-05-01,0.6809999999999999,0.7486973404884338,0.0676973404884339
2131,1507043,2018-06-01,0.7009,0.7573468089103699,0.056446808910369906
2164,1509495,2017-12-01,0.8349,0.947816789150238,0.11291678915023806
2238,1514395,2017-08-01,0.8494,0.0,-0.8494
2241,1514395,2017-11-01,0.5918,0.8417151570320129,0.24991515703201295
2242,1514395,2017-12-01,0.6529,0.7477312684059143,0.09483126840591427
2243,1514395,2018-01-01,0.6979,0.7638264298439026,0.06592642984390262
2244,1514395,2018-02-01,0.7315,0.7880238890647888,0.05652388906478878
2245,1514395,2018-03-01,0.8162,0.8303691744804382,0.014169174480438196
2246,1514395,2018-04-01,0.8233,0.857893705368042,0.03459370536804196
2247,1514395,2018-05-01,0.8287,0.8506892919540405,0.021989291954040535
2266,1514405,2017-10-01,0.8388,0.9405812621116638,0.10178126211166383
2269,1514405,2018-01-01,0.8007,0.8565734028816223,0.05587340288162235
2270,1514405,2018-02-01,0.8157,0.8389604091644287,0.02326040916442873
2281,1514406,2017-12-01,0.8298,0.9619143009185791,0.13211430091857912
2295,1516850,2018-01-01,0.8064,0.897390604019165,0.09099060401916503
2296,1516850,2018-02-01,0.8072,0.8488858342170715,0.041685834217071505
2297,1516850,2018-03-01,0.8353,0.8557673096656799,0.02046730966567989
2298,1516850,2018-04-01,0.8256,0.8717957735061646,0.04619577350616455
2299,1516850,2018-05-01,0.7786,0.788467288017273,0.00986728801727299
2300,1516850,2018-06-01,0.7743,0.7823401689529419,0.008040168952941906
2347,1519314,2018-01-01,0.6478,0.8826690912246704,0.23486909122467037
2348,1519314,2018-02-01,0.8095,0.7971223592758179,-0.012377640724182126
2349,1519314,2018-03-01,0.7429,0.7982906103134155,0.05539061031341552
2350,1519314,2018-04-01,0.5011,0.7265153527259827,0.22541535272598268
2351,1519314,2018-05-01,0.7016,0.6572431325912476,-0.04435686740875244
2352,1519314,2018-06-01,0.6966,0.6805111169815063,-0.01608888301849365
2379,1521766,2017-06-01,0.7868,0.0,-0.7868
2380,1521766,2017-07-01,0.5455,0.0,-0.5455
2381,1521766,2017-08-01,0.5841,0.0,-0.5841
2383,1521766,2017-10-01,0.5177,0.7340855598449707,0.21638555984497065
2384,1521766,2017-11-01,0.5264,0.5197470784187317,-0.00665292158126829
2385,1521766,2017-12-01,0.4897,0.5088871121406555,0.019187112140655493
2386,1521766,2018-01-01,0.2875,0.3920266628265381,0.10452666282653811
2387,1521766,2018-02-01,0.2287,0.2971552312374115,0.06845523123741151
2388,1521766,2018-03-01,0.3548,0.39457717537879944,0.039777175378799434
2389,1521766,2018-04-01,0.3494,0.41131359338760376,0.06191359338760377
2390,1521766,2018-05-01,0.3049,0.41605842113494873,0.11115842113494873
2391,1521766,2018-06-01,0.524,0.462866872549057,-0.061133127450943014
2392,1521774,2017-06-01,0.845,0.0,-0.845
2393,1521774,2017-07-01,0.8287,0.0,-0.8287
2394,1521774,2017-08-01,0.7914,0.0,-0.7914
2395,1521774,2017-09-01,0.7942,0.7758230566978455,-0.018376943302154558
2396,1521774,2017-10-01,0.7696,0.7682973146438599,-0.0013026853561400875
2397,1521774,2017-11-01,0.7422,0.7608843445777893,0.018684344577789336
2398,1521774,2017-12-01,0.7334,0.7510290145874023,0.017629014587402292
2399,1521774,2018-01-01,0.7334,0.7500061392784119,0.016606139278411813
2400,1521774,2018-02-01,0.7334,0.7510337233543396,0.017633723354339548
2401,1521774,2018-03-01,0.7334,0.7511945366859436,0.01779453668594355
2402,1521774,2018-04-01,0.7704,0.7516804933547974,-0.01871950664520261
2403,1521774,2018-05-01,0.8213,0.7748581767082214,-0.046441823291778594
2404,1521774,2018-06-01,0.8064,0.7932843565940857,-0.013115643405914312
2444,1524229,2017-06-01,0.8017,0.0,-0.8017
2445,1524229,2017-07-01,0.8388,0.0,-0.8388
2447,1524229,2017-09-01,0.8313,0.8638908267021179,0.03259082670211788
2448,1524229,2017-10-01,0.8109,0.8441649079322815,0.03326490793228154
2449,1524229,2017-11-01,0.8225,0.8420131206512451,0.01951312065124511
2450,1524229,2017-12-01,0.8422,0.8604971766471863,0.01829717664718633
2452,1524229,2018-02-01,0.8399,0.8917648196220398,0.051864819622039815
2509,1531546,2017-06-01,0.5287,0.0,-0.5287
2510,1531546,2017-07-01,0.5792,0.0,-0.5792
2512,1531546,2017-09-01,0.6491,0.9985948801040649,0.34949488010406493
2516,1531546,2018-01-01,0.8309,0.8714348673820496,0.04053486738204959
2517,1531546,2018-02-01,0.8134,0.8559396266937256,0.042539626693725574
2518,1531546,2018-03-01,0.7543,0.8508785963058472,0.0965785963058472
2519,1531546,2018-04-01,0.722,0.8143000602722168,0.09230006027221682
2520,1531546,2018-05-01,0.7217,0.7925065159797668,0.07080651597976684
2521,1531546,2018-06-01,0.6634,0.7887158989906311,0.1253158989906311
2574,1534050,2017-06-01,0.6533,0.0,-0.6533
2575,1534050,2017-07-01,0.7221,0.0,-0.7221
2576,1534050,2017-08-01,0.7973,0.0,-0.7973
2577,1534050,2017-09-01,0.8247,0.8364270329475403,0.011727032947540295
2578,1534050,2017-10-01,0.8164,0.8631937503814697,0.04679375038146971
2579,1534050,2017-11-01,0.8440000000000001,0.8569380640983582,0.01293806409835807
2582,1534050,2018-02-01,0.8078,0.9780628085136414,0.1702628085136414
2583,1534050,2018-03-01,0.7623,0.8465438485145569,0.08424384851455691
2584,1534050,2018-04-01,0.778,0.8158793449401855,0.03787934494018552
2585,1534050,2018-05-01,0.8131,0.8493679761886597,0.03626797618865962
2586,1534050,2018-06-01,0.7907,0.8763512372970581,0.08565123729705815
2651,1578921,2018-06-01,0.8471,0.8865041136741638,0.039404113674163854
2652,1583828,2017-06-01,0.8242,0.0,-0.8242
2653,1583828,2017-07-01,0.8444,0.0,-0.8444
2654,1583828,2017-08-01,0.8174,0.0,-0.8174
2655,1583828,2017-09-01,0.8107,0.8571183681488037,0.046418368148803735
2656,1583828,2017-10-01,0.7717,0.8365466594696045,0.06484665946960444
2657,1583828,2017-11-01,0.8003,0.8125324249267578,0.012232424926757801
2658,1583828,2017-12-01,0.8258,0.853565514087677,0.027765514087677023
2659,1583828,2018-01-01,0.8258,0.8428735733032227,0.017073573303222678
2660,1583828,2018-02-01,0.8258,0.8450719714164734,0.01927197141647341
2661,1583828,2018-03-01,0.8258,0.8463331460952759,0.0205331460952759
2662,1583828,2018-04-01,0.8258,0.8712161183357239,0.0454161183357239
2663,1583828,2018-05-01,0.8258,0.8739064931869507,0.048106493186950705
2664,1583828,2018-06-01,0.8258,0.8674522638320923,0.04165226383209231
2665,1585615,2017-06-01,0.8082,0.0,-0.8082
2666,1585615,2017-07-01,0.784,0.0,-0.784
2667,1585615,2017-08-01,0.7187,0.0,-0.7187
2668,1585615,2017-09-01,0.7952,0.8175274729728699,0.022327472972869855
2669,1585615,2017-10-01,0.7390000000000001,0.8518797755241394,0.1128797755241393
2670,1585615,2017-11-01,0.7440000000000001,0.8182277083396912,0.07422770833969106
2790,1644547,2018-02-01,0.7276,0.807797908782959,0.08019790878295896
2791,1644547,2018-03-01,0.7361,0.7507168054580688,0.014616805458068871
2792,1644547,2018-04-01,0.7383,0.741826057434082,0.003526057434082075
2842,1713950,2018-02-01,0.8378,0.9991822242736816,0.16138222427368165
2843,1713950,2018-03-01,0.642,0.8469775915145874,0.2049775915145874
2844,1713950,2018-04-01,0.573,0.6827284693717957,0.1097284693717957
2845,1713950,2018-05-01,0.5527,0.6198210716247559,0.06712107162475589
2846,1713950,2018-06-01,0.5416,0.5749768614768982,0.03337686147689822
2899,1737834,2017-06-01,0.151,0.0,-0.151
2900,1737834,2017-07-01,0.151,0.0,-0.151
2901,1737834,2017-08-01,0.151,0.0,-0.151
2902,1737834,2017-09-01,0.151,0.16017085313796997,0.009170853137969975
2903,1737834,2017-10-01,0.151,0.16017085313796997,0.009170853137969975
2904,1737834,2017-11-01,0.151,0.16017085313796997,0.009170853137969975
2905,1737834,2017-12-01,0.151,0.16017085313796997,0.009170853137969975
2906,1737834,2018-01-01,0.151,0.16017085313796997,0.009170853137969975
2907,1737834,2018-02-01,0.151,0.16017085313796997,0.009170853137969975
2908,1737834,2018-03-01,0.151,0.16017085313796997,0.009170853137969975
2909,1737834,2018-04-01,0.151,0.16017085313796997,0.009170853137969975
2910,1737834,2018-05-01,0.151,0.16017085313796997,0.009170853137969975
2911,1737834,2018-06-01,0.151,0.16017085313796997,0.009170853137969975
2912,1738502,2017-06-01,0.0948,0.0,-0.0948
2913,1738502,2017-07-01,0.0814,0.0,-0.0814
2914,1738502,2017-08-01,0.097,0.0,-0.097
2915,1738502,2017-09-01,0.1323,0.1519109606742859,0.019610960674285888
2916,1738502,2017-10-01,0.1675,0.179966002702713,0.012466002702713003
2917,1738502,2017-11-01,0.1965,0.2028786540031433,0.0063786540031433026
2918,1738502,2017-12-01,0.2181,0.228208526968956,0.010108526968956005
2919,1738502,2018-01-01,0.2171,0.25060322880744934,0.03350322880744935
2920,1738502,2018-02-01,0.2559,0.2553865909576416,-0.0005134090423584148
2921,1738502,2018-03-01,0.3284,0.2992211878299713,-0.029178812170028712
2922,1738502,2018-04-01,0.4006,0.38941967487335205,-0.01118032512664796
2923,1738502,2018-05-01,0.4908,0.46818849444389343,-0.02261150555610658
2924,1738502,2018-06-01,0.5319,0.5511121153831482,0.019212115383148154
2951,1763049,2017-06-01,0.8027,0.0,-0.8027
2974,1763050,2018-04-01,0.8445,0.900743842124939,0.056243842124938936
3065,1777785,2018-04-01,0.8365,0.9048730134963989,0.0683730134963989
3066,1777785,2018-05-01,0.8445,0.8834139704704285,0.03891397047042844
3068,1777786,2017-06-01,0.8478,0.0,-0.8478
3069,1777786,2017-07-01,0.8417,0.0,-0.8417
3070,1777786,2017-08-01,0.8467,0.0,-0.8467
3107,1780241,2017-06-01,0.8415,0.0,-0.8415
3108,1780241,2017-07-01,0.7571,0.0,-0.7571
3113,1780241,2017-12-01,0.8441,0.8996063470840454,0.05550634708404545
3114,1780241,2018-01-01,0.8143,0.8329634666442871,0.018663466644287086
3115,1780241,2018-02-01,0.8045,0.8179734349250793,0.013473434925079353
3116,1780241,2018-03-01,0.82,0.811734139919281,-0.008265860080718945
3117,1780241,2018-04-01,0.6864,0.8076961040496826,0.12129610404968261
3118,1780241,2018-05-01,0.7047,0.7680650949478149,0.06336509494781495
3153,1785152,2018-01-01,0.8485,0.8622621893882751,0.013762189388275115
3154,1785152,2018-02-01,0.8188,0.8423498868942261,0.023549886894226102
3155,1785152,2018-03-01,0.8108,0.8354824185371399,0.024682418537139927
3156,1785152,2018-04-01,0.7781,0.8005046248435974,0.022404624843597398
3157,1785152,2018-05-01,0.7168,0.7924548983573914,0.07565489835739136
3158,1785152,2018-06-01,0.6555,0.7674155831336975,0.11191558313369754
3161,1785154,2017-08-01,0.7346,0.0,-0.7346
3162,1785154,2017-09-01,0.6524,0.7051841020584106,0.052784102058410665
3163,1785154,2017-10-01,0.631,0.6565396785736084,0.025539678573608393
3164,1785154,2017-11-01,0.6137,0.636772871017456,0.02307287101745603
3165,1785154,2017-12-01,0.5995,0.619708776473999,0.02020877647399899
3166,1785154,2018-01-01,0.6031,0.6149258017539978,0.011825801753997833
3167,1785154,2018-02-01,0.6439,0.6670165061950684,0.02311650619506833
3168,1785154,2018-03-01,0.6744,0.6801470518112183,0.005747051811218262
3169,1785154,2018-04-01,0.7004,0.7242252230644226,0.023825223064422585
3170,1785154,2018-05-01,0.7443,0.7506654262542725,0.006365426254272499
3171,1785154,2018-06-01,0.7536,0.8243125081062317,0.07071250810623164
3179,1792514,2018-01-01,0.8286,0.9703746438026428,0.14177464380264282
3180,1792514,2018-02-01,0.8144,0.8576591610908508,0.04325916109085082
3181,1792514,2018-03-01,0.8411,0.8620675206184387,0.020967520618438762
3225,1826878,2017-07-01,0.831,0.0,-0.831
3273,1892461,2018-04-01,0.8311,0.9930174350738525,0.1619174350738526
3274,1892461,2018-05-01,0.7490000000000001,0.819221019744873,0.07022101974487294
3275,1892461,2018-06-01,0.7741,0.7489451169967651,-0.025154883003234874
3357,2000572,2017-09-01,0.7559,0.8732370138168335,0.11733701381683348
3358,2000572,2017-10-01,0.6127,0.7835638523101807,0.17086385231018064
3359,2000572,2017-11-01,0.6722,0.6685109734535217,-0.003689026546478291
3360,2000572,2017-12-01,0.7082,0.7218520045280457,0.013652004528045603
3361,2000572,2018-01-01,0.7359,0.725199282169342,-0.010700717830657958
3362,2000572,2018-02-01,0.7583,0.7900971174240112,0.031797117424011256
3363,2000572,2018-03-01,0.7916,0.8144872188568115,0.022887218856811553
3364,2000572,2018-04-01,0.8170000000000001,0.8446217179298401,0.02762171792984003
3371,2010411,2017-10-01,0.8363,0.8880103826522827,0.05171038265228267
3372,2010411,2017-11-01,0.7986,0.8609942197799683,0.062394219779968285
3373,2010411,2017-12-01,0.6968,0.8265051245689392,0.12970512456893923
3374,2010411,2018-01-01,0.6631,0.737150251865387,0.07405025186538694
3375,2010411,2018-02-01,0.6552,0.6944224238395691,0.03922242383956909
3387,2025039,2018-01-01,0.8368,0.9884805083274841,0.15168050832748414
3388,2025039,2018-02-01,0.8304,0.8533447980880737,0.022944798088073703
3389,2025039,2018-03-01,0.8379,0.8534819483757019,0.015581948375701926
3428,2211728,2018-03-01,0.8215,0.9668505787849426,0.14535057878494262
3429,2211728,2018-04-01,0.7909999999999999,0.8649588227272034,0.07395882272720344
3430,2211728,2018-05-01,0.6674,0.8488005995750427,0.18140059957504273
3431,2211728,2018-06-01,0.6652,0.7704735994338989,0.10527359943389891
3440,2231377,2018-02-01,0.7731,0.8909968137741089,0.11789681377410888
3441,2231377,2018-03-01,0.7997,0.7997055649757385,5.564975738558964e-06
3442,2231377,2018-04-01,0.8189,0.823320746421814,0.004420746421814004
3443,2231377,2018-05-01,0.8378,0.8355567455291748,-0.0022432544708251845
3444,2231377,2018-06-01,0.8461,0.8521683216094971,0.006068321609497107
3445,2233840,2017-06-01,0.7388,0.0,-0.7388
3485,2297666,2017-07-01,0.7529,0.0,-0.7529
3486,2297666,2017-08-01,0.7635,0.0,-0.7635
3487,2297666,2017-09-01,0.7964,0.8054649233818054,0.009064923381805423
3488,2297666,2017-10-01,0.8116,0.8334830403327942,0.0218830403327942
3489,2297666,2017-11-01,0.8405,0.8490091562271118,0.008509156227111792
3490,2297666,2017-12-01,0.8489,0.8743875026702881,0.025487502670288098
3511,2309934,2017-07-01,0.7511,0.0,-0.7511
3512,2309934,2017-08-01,0.736,0.0,-0.736
3514,2309934,2017-10-01,0.5518,0.999466061592102,0.4476660615921021
3515,2309934,2017-11-01,0.5351,0.6293548941612244,0.09425489416122435
3551,2317301,2017-08-01,0.8031,0.0,-0.8031
3552,2317301,2017-09-01,0.7958,0.8204992413520813,0.024699241352081347
3553,2317301,2017-10-01,0.7529,0.8101959824562073,0.05729598245620726
3554,2317301,2017-11-01,0.7979999999999999,0.7959685325622559,-0.0020314674377440722
3570,2319756,2018-02-01,0.8493,0.8638876080513,0.014587608051299994
3571,2319756,2018-03-01,0.8457,0.8575921654701233,0.011892165470123284
3572,2319756,2018-04-01,0.8134,0.8548932671546936,0.04149326715469359
3573,2319756,2018-05-01,0.8275,0.8420572876930237,0.014557287693023668
3574,2319756,2018-06-01,0.7902,0.8476718664169312,0.05747186641693114
3575,2322209,2017-06-01,0.5149,0.0,-0.5149
3576,2322209,2017-07-01,0.4964,0.0,-0.4964
3577,2322209,2017-08-01,0.7701,0.0,-0.7701
3578,2322209,2017-09-01,0.6394,0.5310264825820923,-0.10837351741790768
3579,2322209,2017-10-01,0.6842,0.4835953116416931,-0.20060468835830692
3580,2322209,2017-11-01,0.7148,0.48535722494125366,-0.22944277505874633
3581,2322209,2017-12-01,0.2362,0.4834732711315155,0.2472732711315155
3582,2322209,2018-01-01,0.4493,0.47153058648109436,0.022230586481094383
3583,2322209,2018-02-01,0.5695,0.5030507445335388,-0.06644925546646119
3584,2322209,2018-03-01,0.6483,0.49138811230659485,-0.15691188769340514
3585,2322209,2018-04-01,0.334,0.48072925209999084,0.14672925209999083
3586,2322209,2018-05-01,0.4814,0.4756797254085541,-0.005720274591445917
3587,2322209,2018-06-01,0.3561,0.4860544502735138,0.12995445027351377
3601,2324665,2017-06-01,0.7857,0.0,-0.7857
3639,2344300,2018-06-01,0.8386,0.9193049073219299,0.08070490732192992
3643,2363931,2017-09-01,0.7177,0.798704206943512,0.08100420694351196
3644,2363931,2017-10-01,0.6544,0.6639218926429749,0.009521892642974872
3645,2363931,2017-11-01,0.5394,0.6091890335083008,0.06978903350830079
3646,2363931,2017-12-01,0.4972,0.5391536951065063,0.04195369510650637
3647,2363931,2018-01-01,0.4576,0.5062376260757446,0.04863762607574462
3648,2363931,2018-02-01,0.4918,0.4801716208457947,-0.011628379154205337
3811,2386022,2017-08-01,0.8406,0.0,-0.8406
3812,2386022,2017-09-01,0.8299,0.8628840446472168,0.032984044647216826
3814,2386022,2017-11-01,0.8258,0.8342093825340271,0.008409382534027121
3815,2386022,2017-12-01,0.6539,0.7365052700042725,0.08260527000427242
3816,2386022,2018-01-01,0.642,0.6752904653549194,0.03329046535491942
3817,2386022,2018-02-01,0.6573,0.7182674407958984,0.06096744079589844
3868,2388476,2018-01-01,0.7031,0.9962807893753052,0.29318078937530523
3869,2388476,2018-02-01,0.7738,0.8018253445625305,0.028025344562530474
3870,2388476,2018-03-01,0.8190000000000001,0.8491349220275879,0.03013492202758783
3871,2388476,2018-04-01,0.8468,0.8583872318267822,0.01158723182678223
3882,2388479,2018-02-01,0.8125,0.97109055519104,0.15859055519104004
3900,2390930,2017-06-01,0.7929,0.0,-0.7929
3904,2390930,2017-10-01,0.8354,0.8627724051475525,0.02737240514755246
3905,2390930,2017-11-01,0.8203,0.8514311909675598,0.031131190967559785
3908,2390930,2018-02-01,0.8285,0.8439490795135498,0.01544907951354979
3910,2390930,2018-04-01,0.7508,0.8887312412261963,0.13793124122619627
3911,2390930,2018-05-01,0.7759,0.7875919342041016,0.011691934204101528
3912,2390930,2018-06-01,0.7378,0.8304354548454285,0.09263545484542846
3913,2390931,2017-06-01,0.7355,0.0,-0.7355
3914,2390931,2017-07-01,0.7417,0.0,-0.7417
3915,2390931,2017-08-01,0.8429,0.0,-0.8429
3916,2390931,2017-09-01,0.777,0.8304494023323059,0.053449402332305884
3917,2390931,2017-10-01,0.8197,0.8263920545578003,0.006692054557800309
3918,2390931,2017-11-01,0.83,0.830474317073822,0.00047431707382206145
3919,2390931,2017-12-01,0.8168,0.8500720858573914,0.03327208585739139
3920,2390931,2018-01-01,0.8003,0.8237627744674683,0.02346277446746825
3921,2390931,2018-02-01,0.8078,0.820819616317749,0.013019616317749061
3922,2390931,2018-03-01,0.85,0.8202205300331116,-0.029779469966888406
3923,2390931,2018-04-01,0.802,0.833523690700531,0.03152369070053096
3924,2390931,2018-05-01,0.8418,0.8214580416679382,-0.02034195833206176
3925,2390931,2018-06-01,0.8329,0.8725910782814026,0.039691078281402614
3946,2393384,2018-01-01,0.7813,0.7447863221168518,-0.03651367788314819
3947,2393384,2018-02-01,0.7559,0.736012876033783,-0.019887123966217057
3948,2393384,2018-03-01,0.7631,0.7390608787536621,-0.02403912124633789
3949,2393384,2018-04-01,0.7202,0.7242376208305359,0.004037620830535937
3950,2393384,2018-05-01,0.6927,0.7256317138671875,0.03293171386718752
3951,2393384,2018-06-01,0.5011,0.7369451522827148,0.23584515228271485
4015,2400752,2018-05-01,0.8261,0.9289160370826721,0.10281603708267217
4016,2400752,2018-06-01,0.821,0.9515175223350525,0.13051752233505254
4018,2410573,2017-07-01,0.8104,0.0,-0.8104
4019,2410573,2017-08-01,0.7993,0.0,-0.7993
4021,2410573,2017-10-01,0.7693,0.8165187835693359,0.047218783569335954
4022,2410573,2017-11-01,0.6957,0.7542052268981934,0.058505226898193374
4023,2410573,2017-12-01,0.6456,0.6793045997619629,0.03370459976196294
4024,2410573,2018-01-01,0.629,0.6332148909568787,0.0042148909568786586
4025,2410573,2018-02-01,0.4862,0.6084079742431641,0.12220797424316404
4026,2410573,2018-03-01,0.4213,0.5299074053764343,0.10860740537643432
4027,2410573,2018-04-01,0.5093,0.47662776708602905,-0.03267223291397092
4028,2410573,2018-05-01,0.5863,0.5110304951667786,-0.07526950483322148
4029,2410573,2018-06-01,0.644,0.561354398727417,-0.08264560127258302
4030,2420389,2017-06-01,0.8114,0.0,-0.8114
4031,2420389,2017-07-01,0.8442,0.0,-0.8442
4095,2476860,2017-06-01,0.8156,0.0,-0.8156
4096,2476860,2017-07-01,0.7948,0.0,-0.7948
4097,2476860,2017-08-01,0.6965,0.0,-0.6965
4159,2494042,2018-06-01,0.8411,0.9999530911445618,0.1588530911445618
4189,2533323,2017-09-01,0.6673,0.9991521835327148,0.33185218353271484
4190,2533323,2017-10-01,0.8375,0.7335746884346008,-0.10392531156539919
4196,2533323,2018-04-01,0.815,0.8635902404785156,0.04859024047851568
4197,2533323,2018-05-01,0.7527,0.8399559259414673,0.08725592594146725
4198,2533323,2018-06-01,0.73,0.8015608787536621,0.07156087875366213
4228,2732141,2017-09-01,0.7316,0.9861853122711182,0.25458531227111814
4229,2732141,2017-10-01,0.6983,0.6985357999801636,0.00023579998016354242
4230,2732141,2017-11-01,0.5261,0.6430858373641968,0.11698583736419677
4231,2732141,2017-12-01,0.4627,0.5065359473228455,0.04383594732284546
4232,2732141,2018-01-01,0.4064,0.44013574719429016,0.03373574719429018
4233,2732141,2018-02-01,0.3675,0.3783566355705261,0.01085663557052613
4234,2732141,2018-03-01,0.334,0.36508840322494507,0.03108840322494505
4235,2732141,2018-04-01,0.3085,0.3384622633457184,0.029962263345718387
4236,2732141,2018-05-01,0.3024,0.31949344277381897,0.017093442773818968
4237,2732141,2018-06-01,0.3024,0.3142431974411011,0.011843197441101072
4251,2925995,2017-06-01,0.8347,0.0,-0.8347
4261,2925995,2018-04-01,0.8377,0.9333724975585938,0.09567249755859375
4313,3323616,2018-04-01,0.8175,0.9382643699645996,0.1207643699645996
4314,3323616,2018-05-01,0.7966,0.8642890453338623,0.06768904533386233
4315,3323616,2018-06-01,0.785,0.84832763671875,0.06332763671874997
4355,3448727,2017-06-01,0.8485,0.0,-0.8485
4366,3448727,2018-05-01,0.8474,0.9985151290893555,0.15111512908935543
4367,3448727,2018-06-01,0.8152,0.8750521540641785,0.05985215406417843
4380,3738363,2018-06-01,0.7222,0.9477338790893555,0.22553387908935552
4407,3762909,2017-06-01,0.7468,0.0,-0.7468
4408,3762909,2017-07-01,0.5989,0.0,-0.5989
4409,3762909,2017-08-01,0.7609999999999999,0.0,-0.7609999999999999
4410,3762909,2017-09-01,0.8152,0.774463415145874,-0.04073658485412601
4438,4285086,2017-11-01,0.6073,0.9991822242736816,0.3918822242736817
